"feature","factor","value","view","rank","factor_var_pct_exp","group"
"ENSG00000278330.1","Factor3",0.333519786596298,"Transcriptomics",14,2.1872878074646,"ADUResist"
"MGLL","Factor4",0.610855042934418,"Transcriptomics",14,8.42064023017883,"ADUResist"
"ZNF207","Factor5",0.00992436893284321,"Transcriptomics",14,0.0453412532806396,"ADUResist"
"KCNS3","Factor6",0.463099926710129,"Transcriptomics",14,4.2313814163208,"ADUResist"
"PANK1","Factor7",-0.44897124171257,"Transcriptomics",14,4.22167181968689,"ADUResist"
"ERC1","Factor8",-0.456569135189056,"Transcriptomics",14,4.58999276161194,"ADUResist"
"SLC23A2","Factor9",-0.457022786140442,"Transcriptomics",14,4.54192757606506,"ADUResist"
"MCM2","Factor10",-0.0078764408826828,"Transcriptomics",14,0.0320196151733398,"ADUResist"
"THRAP3_S320s","Factor1",-0.301963895559311,"Phosphoproteomics",15,2.5407075881958,"ADUResist"
"PARK7_S57s","Factor2",-0.537519156932831,"Phosphoproteomics",15,6.12024068832397,"ADUResist"
"NACA_S1653s","Factor3",0.671188056468964,"Phosphoproteomics",15,7.11556673049927,"ADUResist"
"FGA_S281s","Factor4",0.121759079396725,"Phosphoproteomics",15,0.770455598831177,"ADUResist"
"TMPO_S184s","Factor5",0.717133283615112,"Phosphoproteomics",15,8.9109480381012,"ADUResist"
"SIPA1L3_S1544s","Factor6",0.38211190700531,"Phosphoproteomics",15,3.06875109672546,"ADUResist"
"MYH2_T1606t","Factor7",0.228937745094299,"Phosphoproteomics",15,1.44950151443481,"ADUResist"
"EIF5B_T301t","Factor8",-0.141041308641434,"Phosphoproteomics",15,1.05330348014832,"ADUResist"
"XIRP2_T2583t","Factor9",-0.0427490249276161,"Phosphoproteomics",15,0.235497951507568,"ADUResist"
"MACF1_S7330s","Factor10",-0.467545092105865,"Phosphoproteomics",15,3.7848949432373,"ADUResist"
"BICRAL","Factor1",-0.666101932525635,"Transcriptomics",15,15.0260210037231,"ADUResist"
"GPR155","Factor2",-0.348777264356613,"Transcriptomics",15,3.6385715007782,"ADUResist"
"RBM12B","Factor3",0.333484530448914,"Transcriptomics",15,2.1872878074646,"ADUResist"
"ANK3","Factor4",-0.607373595237732,"Transcriptomics",15,8.42064023017883,"ADUResist"
"CNEP1R1","Factor5",0.00988101121038198,"Transcriptomics",15,0.0453412532806396,"ADUResist"
"MAPK14","Factor6",-0.462290734052658,"Transcriptomics",15,4.2313814163208,"ADUResist"
"SNRNP70","Factor7",0.446896582841873,"Transcriptomics",15,4.22167181968689,"ADUResist"
"LCOR","Factor8",-0.456093966960907,"Transcriptomics",15,4.58999276161194,"ADUResist"
"FCGR2B","Factor9",-0.454315274953842,"Transcriptomics",15,4.54192757606506,"ADUResist"
"SPEN","Factor10",-0.00764419510960579,"Transcriptomics",15,0.0320196151733398,"ADUResist"
"MAP4_S507s","Factor1",0.297965705394745,"Phosphoproteomics",16,2.5407075881958,"ADUResist"
"CKM_S128s","Factor2",-0.536738455295563,"Phosphoproteomics",16,6.12024068832397,"ADUResist"
"TOMM70_S91s","Factor3",-0.668123006820679,"Phosphoproteomics",16,7.11556673049927,"ADUResist"
"RCSD1_S268s","Factor4",0.120510563254356,"Phosphoproteomics",16,0.770455598831177,"ADUResist"
"PCNT_S2177s","Factor5",0.712714552879333,"Phosphoproteomics",16,8.9109480381012,"ADUResist"
"PHKA1_S985s","Factor6",0.380340039730072,"Phosphoproteomics",16,3.06875109672546,"ADUResist"
"ATP5PO_S155s","Factor7",-0.227242484688759,"Phosphoproteomics",16,1.44950151443481,"ADUResist"
"TTN_T31248t","Factor8",-0.138462722301483,"Phosphoproteomics",16,1.05330348014832,"ADUResist"
"SMTNL1_S108s","Factor9",0.042645025998354,"Phosphoproteomics",16,0.235497951507568,"ADUResist"
"AGL_S582s","Factor10",0.461725383996964,"Phosphoproteomics",16,3.7848949432373,"ADUResist"
"SEC61A1","Factor1",0.66096818447113,"Transcriptomics",16,15.0260210037231,"ADUResist"
"EPDR1","Factor2",-0.340003043413162,"Transcriptomics",16,3.6385715007782,"ADUResist"
"JDP2","Factor3",0.327373266220093,"Transcriptomics",16,2.1872878074646,"ADUResist"
"RHOQ","Factor4",-0.602586925029755,"Transcriptomics",16,8.42064023017883,"ADUResist"
"DUSP13","Factor5",0.00980599410831928,"Transcriptomics",16,0.0453412532806396,"ADUResist"
"MAP3K10","Factor6",0.439680278301239,"Transcriptomics",16,4.2313814163208,"ADUResist"
"ATP5F1B","Factor7",-0.445268422365189,"Transcriptomics",16,4.22167181968689,"ADUResist"
"CCDC91","Factor8",-0.454768180847168,"Transcriptomics",16,4.58999276161194,"ADUResist"
"TNFRSF25","Factor9",-0.449663281440735,"Transcriptomics",16,4.54192757606506,"ADUResist"
"FLNC-AS1","Factor10",0.00763594219461083,"Transcriptomics",16,0.0320196151733398,"ADUResist"
"ATXN2L_S111s","Factor1",0.274929195642471,"Phosphoproteomics",17,2.5407075881958,"ADUResist"
"CASQ1_S216s","Factor2",-0.536068081855774,"Phosphoproteomics",17,6.12024068832397,"ADUResist"
"VPS50_S15s","Factor3",0.666695237159729,"Phosphoproteomics",17,7.11556673049927,"ADUResist"
"AKT2_S34s","Factor4",0.119694739580154,"Phosphoproteomics",17,0.770455598831177,"ADUResist"
"SYNE2_Y4111y","Factor5",0.710499942302704,"Phosphoproteomics",17,8.9109480381012,"ADUResist"
"CA3_S227s","Factor6",-0.374722689390182,"Phosphoproteomics",17,3.06875109672546,"ADUResist"
"MYBPC2_T569t","Factor7",0.219187751412392,"Phosphoproteomics",17,1.44950151443481,"ADUResist"
"EPHX1_Y339y","Factor8",-0.13614284992218,"Phosphoproteomics",17,1.05330348014832,"ADUResist"
"CKM_Y20y","Factor9",-0.0421240888535976,"Phosphoproteomics",17,0.235497951507568,"ADUResist"
"LIMCH1_S668s","Factor10",0.456497758626938,"Phosphoproteomics",17,3.7848949432373,"ADUResist"
"FLNC-AS1","Factor1",0.66064178943634,"Transcriptomics",17,15.0260210037231,"ADUResist"
"RRAGD","Factor2",-0.336082428693771,"Transcriptomics",17,3.6385715007782,"ADUResist"
"SIK1B","Factor3",0.32682728767395,"Transcriptomics",17,2.1872878074646,"ADUResist"
"MOSPD1","Factor4",-0.600877523422241,"Transcriptomics",17,8.42064023017883,"ADUResist"
"TRPV2","Factor5",0.00967594236135483,"Transcriptomics",17,0.0453412532806396,"ADUResist"
"MIEN1","Factor6",0.439525246620178,"Transcriptomics",17,4.2313814163208,"ADUResist"
"CAMSAP1","Factor7",0.442143678665161,"Transcriptomics",17,4.22167181968689,"ADUResist"
"KTN1","Factor8",-0.450866371393204,"Transcriptomics",17,4.58999276161194,"ADUResist"
"ITM2A","Factor9",-0.440199315547943,"Transcriptomics",17,4.54192757606506,"ADUResist"
"ENSG00000288891.1","Factor10",0.00758829573169351,"Transcriptomics",17,0.0320196151733398,"ADUResist"
"TTN_T10215t","Factor1",0.270511627197266,"Phosphoproteomics",18,2.5407075881958,"ADUResist"
"MYH1_T218t","Factor2",-0.53513115644455,"Phosphoproteomics",18,6.12024068832397,"ADUResist"
"HSPB1_S50s","Factor3",0.659763336181641,"Phosphoproteomics",18,7.11556673049927,"ADUResist"
"AKAP12_S286s","Factor4",0.117658868432045,"Phosphoproteomics",18,0.770455598831177,"ADUResist"
"MRC2_S1458s","Factor5",0.691949367523193,"Phosphoproteomics",18,8.9109480381012,"ADUResist"
"ATP2A1_Y122y","Factor6",-0.369991034269333,"Phosphoproteomics",18,3.06875109672546,"ADUResist"
"CHCHD3_S50s","Factor7",-0.217770129442215,"Phosphoproteomics",18,1.44950151443481,"ADUResist"
"ARHGAP10_T649t","Factor8",-0.13608980178833,"Phosphoproteomics",18,1.05330348014832,"ADUResist"
"AHNAK_S5400s","Factor9",0.0421006940305233,"Phosphoproteomics",18,0.235497951507568,"ADUResist"
"PLCL1_T556t","Factor10",0.452023297548294,"Phosphoproteomics",18,3.7848949432373,"ADUResist"
"HOXA9","Factor1",-0.659878969192505,"Transcriptomics",18,15.0260210037231,"ADUResist"
"LRP1B","Factor2",0.333653271198273,"Transcriptomics",18,3.6385715007782,"ADUResist"
"ENSG00000230551.4","Factor3",0.313750922679901,"Transcriptomics",18,2.1872878074646,"ADUResist"
"TUT4","Factor4",-0.596197962760925,"Transcriptomics",18,8.42064023017883,"ADUResist"
"SIK1B","Factor5",-0.00961343850940466,"Transcriptomics",18,0.0453412532806396,"ADUResist"
"CNNM3","Factor6",0.429180204868317,"Transcriptomics",18,4.2313814163208,"ADUResist"
"SAMD8","Factor7",0.433739811182022,"Transcriptomics",18,4.22167181968689,"ADUResist"
"NR1D2","Factor8",-0.449863821268082,"Transcriptomics",18,4.58999276161194,"ADUResist"
"SHROOM4","Factor9",-0.439140439033508,"Transcriptomics",18,4.54192757606506,"ADUResist"
"BMP1","Factor10",0.00751596223562956,"Transcriptomics",18,0.0320196151733398,"ADUResist"
"SVIL_S270s","Factor1",0.270406007766724,"Phosphoproteomics",19,2.5407075881958,"ADUResist"
"TTN_T22451t","Factor2",-0.529359459877014,"Phosphoproteomics",19,6.12024068832397,"ADUResist"
"PAK1_S223s","Factor3",0.656974136829376,"Phosphoproteomics",19,7.11556673049927,"ADUResist"
"XIRP1_S205s","Factor4",0.117583438754082,"Phosphoproteomics",19,0.770455598831177,"ADUResist"
"THRAP3_S253s","Factor5",0.68539297580719,"Phosphoproteomics",19,8.9109480381012,"ADUResist"
"HRC_S119s","Factor6",0.362795919179916,"Phosphoproteomics",19,3.06875109672546,"ADUResist"
"PNN_S347s","Factor7",0.215625420212746,"Phosphoproteomics",19,1.44950151443481,"ADUResist"
"DDX3X_S606s","Factor8",-0.135866820812225,"Phosphoproteomics",19,1.05330348014832,"ADUResist"
"TTN_S35078s","Factor9",-0.0419259332120419,"Phosphoproteomics",19,0.235497951507568,"ADUResist"
"TRIM72_S150s","Factor10",0.440155833959579,"Phosphoproteomics",19,3.7848949432373,"ADUResist"
"MYH9","Factor1",0.657623708248138,"Transcriptomics",19,15.0260210037231,"ADUResist"
"ZCCHC14","Factor2",0.332699120044708,"Transcriptomics",19,3.6385715007782,"ADUResist"
"SLC19A2","Factor3",0.309947550296783,"Transcriptomics",19,2.1872878074646,"ADUResist"
"ENSG00000287809.1","Factor4",-0.590316832065582,"Transcriptomics",19,8.42064023017883,"ADUResist"
"PNO1","Factor5",-0.0094471164047718,"Transcriptomics",19,0.0453412532806396,"ADUResist"
"SYAP1","Factor6",-0.428871750831604,"Transcriptomics",19,4.2313814163208,"ADUResist"
"MFN2","Factor7",-0.432411521673203,"Transcriptomics",19,4.22167181968689,"ADUResist"
"RBM18","Factor8",-0.449370414018631,"Transcriptomics",19,4.58999276161194,"ADUResist"
"NPRL2","Factor9",0.438445955514908,"Transcriptomics",19,4.54192757606506,"ADUResist"
"CST3","Factor10",0.00740985665470362,"Transcriptomics",19,0.0320196151733398,"ADUResist"
"NACA_S802s","Factor1",0.270083338022232,"Phosphoproteomics",20,2.5407075881958,"ADUResist"
"MYOM2_S1272s","Factor2",-0.528946280479431,"Phosphoproteomics",20,6.12024068832397,"ADUResist"
"SZRD1_S107s","Factor3",0.653483331203461,"Phosphoproteomics",20,7.11556673049927,"ADUResist"
"FHL3_S238s","Factor4",-0.117154732346535,"Phosphoproteomics",20,0.770455598831177,"ADUResist"
"TSC2_T1462t","Factor5",-0.685252666473389,"Phosphoproteomics",20,8.9109480381012,"ADUResist"
"RABGEF1_S132s","Factor6",0.353783577680588,"Phosphoproteomics",20,3.06875109672546,"ADUResist"
"IMMT_T387t","Factor7",-0.214630872011185,"Phosphoproteomics",20,1.44950151443481,"ADUResist"
"GSK3A_S21s","Factor8",-0.135794430971146,"Phosphoproteomics",20,1.05330348014832,"ADUResist"
"CASQ2_S173s","Factor9",0.0418600514531136,"Phosphoproteomics",20,0.235497951507568,"ADUResist"
"KRI1_S171s","Factor10",-0.438152998685837,"Phosphoproteomics",20,3.7848949432373,"ADUResist"
"NIFK","Factor1",0.657000720500946,"Transcriptomics",20,15.0260210037231,"ADUResist"
"SEC31B","Factor2",0.324338346719742,"Transcriptomics",20,3.6385715007782,"ADUResist"
"LIX1L","Factor3",0.309784889221191,"Transcriptomics",20,2.1872878074646,"ADUResist"
"STRN","Factor4",0.585575878620148,"Transcriptomics",20,8.42064023017883,"ADUResist"
"FAM98A","Factor5",-0.00916227139532566,"Transcriptomics",20,0.0453412532806396,"ADUResist"
"ENSG00000261616.1","Factor6",0.419757127761841,"Transcriptomics",20,4.2313814163208,"ADUResist"
"ACAT1","Factor7",-0.427646845579147,"Transcriptomics",20,4.22167181968689,"ADUResist"
"PRKCA","Factor8",-0.435665398836136,"Transcriptomics",20,4.58999276161194,"ADUResist"
"FAM111A","Factor9",-0.437050461769104,"Transcriptomics",20,4.54192757606506,"ADUResist"
"GLTP","Factor10",-0.00731396907940507,"Transcriptomics",20,0.0320196151733398,"ADUResist"
"MAPRE2_S188s","Factor1",0.268651008605957,"Phosphoproteomics",21,2.5407075881958,"ADUResist"
"MYLPF_S132s","Factor2",-0.512022376060486,"Phosphoproteomics",21,6.12024068832397,"ADUResist"
"SVIL_S270s","Factor3",0.648952305316925,"Phosphoproteomics",21,7.11556673049927,"ADUResist"
"TTN_S35066s","Factor4",0.114495880901814,"Phosphoproteomics",21,0.770455598831177,"ADUResist"
"MARCKS_S147s","Factor5",0.66713297367096,"Phosphoproteomics",21,8.9109480381012,"ADUResist"
"FHOD1_S573s","Factor6",0.353035986423492,"Phosphoproteomics",21,3.06875109672546,"ADUResist"
"FLNC_S2122s","Factor7",0.214546397328377,"Phosphoproteomics",21,1.44950151443481,"ADUResist"
"SPEG_S2130s","Factor8",-0.135666251182556,"Phosphoproteomics",21,1.05330348014832,"ADUResist"
"TNS1_S1124s","Factor9",-0.041763462126255,"Phosphoproteomics",21,0.235497951507568,"ADUResist"
"AFDN_S1173sS1182s","Factor10",-0.436900019645691,"Phosphoproteomics",21,3.7848949432373,"ADUResist"
"VPS37A","Factor1",0.655258059501648,"Transcriptomics",21,15.0260210037231,"ADUResist"
"PSMF1","Factor2",-0.321067065000534,"Transcriptomics",21,3.6385715007782,"ADUResist"
"GIMAP8","Factor3",-0.308367878198624,"Transcriptomics",21,2.1872878074646,"ADUResist"
"PRKCA","Factor4",0.584412097930908,"Transcriptomics",21,8.42064023017883,"ADUResist"
"PPIB","Factor5",0.00894579663872719,"Transcriptomics",21,0.0453412532806396,"ADUResist"
"SEPTIN7","Factor6",-0.417253434658051,"Transcriptomics",21,4.2313814163208,"ADUResist"
"OCIAD1","Factor7",-0.42692095041275,"Transcriptomics",21,4.22167181968689,"ADUResist"
"IBTK","Factor8",-0.43488997220993,"Transcriptomics",21,4.58999276161194,"ADUResist"
"PDGFRA","Factor9",-0.436378359794617,"Transcriptomics",21,4.54192757606506,"ADUResist"
"HMGXB3","Factor10",-0.00724596763029695,"Transcriptomics",21,0.0320196151733398,"ADUResist"
"TACC2_S1025s","Factor1",0.264916181564331,"Phosphoproteomics",22,2.5407075881958,"ADUResist"
"TTN_S263sS265s","Factor2",-0.500230550765991,"Phosphoproteomics",22,6.12024068832397,"ADUResist"
"BAG3_S377sS386s","Factor3",0.646583020687103,"Phosphoproteomics",22,7.11556673049927,"ADUResist"
"NFIA_S258s","Factor4",-0.113359972834587,"Phosphoproteomics",22,0.770455598831177,"ADUResist"
"STON2_S281s","Factor5",-0.665880143642426,"Phosphoproteomics",22,8.9109480381012,"ADUResist"
"PGAM2_Y132y","Factor6",-0.340073645114899,"Phosphoproteomics",22,3.06875109672546,"ADUResist"
"CYC1_S182s","Factor7",-0.211014419794083,"Phosphoproteomics",22,1.44950151443481,"ADUResist"
"CLIP1_S197sS200s","Factor8",-0.135052725672722,"Phosphoproteomics",22,1.05330348014832,"ADUResist"
"PACSIN3_S383s","Factor9",0.0416118651628494,"Phosphoproteomics",22,0.235497951507568,"ADUResist"
"STYXL2_S522s","Factor10",-0.433294743299484,"Phosphoproteomics",22,3.7848949432373,"ADUResist"
"ZNF174","Factor1",-0.652624309062958,"Transcriptomics",22,15.0260210037231,"ADUResist"
"IMP3","Factor2",-0.320749938488007,"Transcriptomics",22,3.6385715007782,"ADUResist"
"PYCR1","Factor3",0.308005005121231,"Transcriptomics",22,2.1872878074646,"ADUResist"
"IGFBP5","Factor4",-0.57745373249054,"Transcriptomics",22,8.42064023017883,"ADUResist"
"IKZF5","Factor5",0.00890456698834896,"Transcriptomics",22,0.0453412532806396,"ADUResist"
"HNRNPC","Factor6",-0.412109106779099,"Transcriptomics",22,4.2313814163208,"ADUResist"
"GHITM","Factor7",-0.417302638292313,"Transcriptomics",22,4.22167181968689,"ADUResist"
"PLEC","Factor8",-0.430934131145477,"Transcriptomics",22,4.58999276161194,"ADUResist"
"CCAR2","Factor9",0.434330493211746,"Transcriptomics",22,4.54192757606506,"ADUResist"
"IFT27","Factor10",-0.00724463490769267,"Transcriptomics",22,0.0320196151733398,"ADUResist"
"SVIL_S914sS920s","Factor1",0.26289314031601,"Phosphoproteomics",23,2.5407075881958,"ADUResist"
"PGAM2_Y92y","Factor2",-0.499425053596497,"Phosphoproteomics",23,6.12024068832397,"ADUResist"
"TFEB_S109sS114s","Factor3",-0.64162403345108,"Phosphoproteomics",23,7.11556673049927,"ADUResist"
"SVIL_S920s","Factor4",0.110515594482422,"Phosphoproteomics",23,0.770455598831177,"ADUResist"
"RNF25_S450s","Factor5",-0.660623133182526,"Phosphoproteomics",23,8.9109480381012,"ADUResist"
"TTN_S31631s","Factor6",-0.34002611041069,"Phosphoproteomics",23,3.06875109672546,"ADUResist"
"TTN_S10638s","Factor7",-0.208776265382767,"Phosphoproteomics",23,1.44950151443481,"ADUResist"
"DYNC1I2_S95s","Factor8",0.134918406605721,"Phosphoproteomics",23,1.05330348014832,"ADUResist"
"STAU2_T488tS492s","Factor9",-0.041411742568016,"Phosphoproteomics",23,0.235497951507568,"ADUResist"
"YWHAG_S38s","Factor10",-0.420767664909363,"Phosphoproteomics",23,3.7848949432373,"ADUResist"
"STX3","Factor1",0.640893518924713,"Transcriptomics",23,15.0260210037231,"ADUResist"
"RBM12B","Factor2",0.319049537181854,"Transcriptomics",23,3.6385715007782,"ADUResist"
"HEY1","Factor3",0.2878637611866,"Transcriptomics",23,2.1872878074646,"ADUResist"
"KIF3B","Factor4",0.575970709323883,"Transcriptomics",23,8.42064023017883,"ADUResist"
"CPTP","Factor5",0.00890152249485254,"Transcriptomics",23,0.0453412532806396,"ADUResist"
"HNRNPH3","Factor6",-0.406804293394089,"Transcriptomics",23,4.2313814163208,"ADUResist"
"UQCRC1","Factor7",-0.414645284414291,"Transcriptomics",23,4.22167181968689,"ADUResist"
"SH3D19","Factor8",-0.418477416038513,"Transcriptomics",23,4.58999276161194,"ADUResist"
"MARCKS","Factor9",-0.43272066116333,"Transcriptomics",23,4.54192757606506,"ADUResist"
"RUBCN","Factor10",-0.00723579246550798,"Transcriptomics",23,0.0320196151733398,"ADUResist"
"NACA_S1653s","Factor1",0.250394761562347,"Phosphoproteomics",24,2.5407075881958,"ADUResist"
"MYOZ2_T107t","Factor2",0.492393881082535,"Phosphoproteomics",24,6.12024068832397,"ADUResist"
"TTN_S1413sS1418s","Factor3",-0.618281126022339,"Phosphoproteomics",24,7.11556673049927,"ADUResist"
"CLASP1_S246s","Factor4",-0.110512435436249,"Phosphoproteomics",24,0.770455598831177,"ADUResist"
"CAVIN4_S311sS315s","Factor5",0.656163334846497,"Phosphoproteomics",24,8.9109480381012,"ADUResist"
"EHBP1L1_S1257s","Factor6",0.338539034128189,"Phosphoproteomics",24,3.06875109672546,"ADUResist"
"PACSIN3_S383s","Factor7",0.199852764606476,"Phosphoproteomics",24,1.44950151443481,"ADUResist"
"HNRNPC_S228s","Factor8",0.134355202317238,"Phosphoproteomics",24,1.05330348014832,"ADUResist"
"ZC3HC1_S344s","Factor9",-0.0408505275845528,"Phosphoproteomics",24,0.235497951507568,"ADUResist"
"IRS1_S503s","Factor10",-0.418656945228577,"Phosphoproteomics",24,3.7848949432373,"ADUResist"
"PPARGC1A","Factor1",0.631081223487854,"Transcriptomics",24,15.0260210037231,"ADUResist"
"TMEM245","Factor2",0.318637490272522,"Transcriptomics",24,3.6385715007782,"ADUResist"
"ATG101","Factor3",0.281628966331482,"Transcriptomics",24,2.1872878074646,"ADUResist"
"RORA","Factor4",-0.573776125907898,"Transcriptomics",24,8.42064023017883,"ADUResist"
"MOCS1","Factor5",-0.00883245002478361,"Transcriptomics",24,0.0453412532806396,"ADUResist"
"ENSG00000265751.1","Factor6",0.40638855099678,"Transcriptomics",24,4.2313814163208,"ADUResist"
"KDM5C","Factor7",0.408991038799286,"Transcriptomics",24,4.22167181968689,"ADUResist"
"BCL3","Factor8",0.414522916078568,"Transcriptomics",24,4.58999276161194,"ADUResist"
"BTF3","Factor9",0.425921112298965,"Transcriptomics",24,4.54192757606506,"ADUResist"
"TRPV2","Factor10",-0.00721785239875317,"Transcriptomics",24,0.0320196151733398,"ADUResist"
"TTN_S26782s","Factor1",0.249034494161606,"Phosphoproteomics",25,2.5407075881958,"ADUResist"
"LYAR_S276s","Factor2",0.484723389148712,"Phosphoproteomics",25,6.12024068832397,"ADUResist"
"DMD_S3490s","Factor3",0.612736523151398,"Phosphoproteomics",25,7.11556673049927,"ADUResist"
"CMYA5_S1659s","Factor4",-0.109724417328835,"Phosphoproteomics",25,0.770455598831177,"ADUResist"
"TTN_S6393s","Factor5",-0.652738571166992,"Phosphoproteomics",25,8.9109480381012,"ADUResist"
"TTN_S25425s","Factor6",-0.327373147010803,"Phosphoproteomics",25,3.06875109672546,"ADUResist"
"DNAJB6_S277s","Factor7",-0.195508763194084,"Phosphoproteomics",25,1.44950151443481,"ADUResist"
"AHNAK_S5400s","Factor8",0.132754698395729,"Phosphoproteomics",25,1.05330348014832,"ADUResist"
"PRKAB2_S108s","Factor9",0.0401229225099087,"Phosphoproteomics",25,0.235497951507568,"ADUResist"
"TTN_S26345s","Factor10",-0.414407402276993,"Phosphoproteomics",25,3.7848949432373,"ADUResist"
"RAB21","Factor1",0.630588233470917,"Transcriptomics",25,15.0260210037231,"ADUResist"
"CCDC47","Factor2",-0.318318039178848,"Transcriptomics",25,3.6385715007782,"ADUResist"
"TNFRSF10A","Factor3",0.269022405147552,"Transcriptomics",25,2.1872878074646,"ADUResist"
"MAPK6","Factor4",-0.567906439304352,"Transcriptomics",25,8.42064023017883,"ADUResist"
